time,MPFc_1,preMPFc_1,StgPc_1,Wee1c_1,Wee1Pc_1,Stgm_1,Xp_1,Stgc_1,Xm_1,MPFn_1,preMPFn_1,Wee1Pn_1,Wee1n_1,StgPn_1,Stgn_1,FZYa_1,IEa_1_1,N_1,nuclei_1,cytoplasm_1,ksc_1,kdc_1,kdnp_1,kdn_1,kaie_1,kiie_1,kafzy_1,kifzy_1,kweep_1,kwee_1,kstgp_1,kstg_1,ksstg_1,kdstg_1,kastgp_1,kastg_1,kistg_1,kawee_1,kiweep_1,kiwee_1,kt_1,Jaie_1,Jiie_1,Jafzy_1,Jifzy_1,Jastg_1,Jistg_1,Jawee_1,Jiwee_1,Jm_1,kdmp_1,kdm_1,koutw_1_1,kinw_1_1,kouts_1_1,kins_1_1,kez_1_1,factor_1_1,E_1_1,ksxp_1_1,ksxm_1_1,kout_1_1,CycBT_1,StringT_1,Wee1T_1,StgPT_1
123.75,0.8795103069366541,0.014175844099854265,0.7637316274940366,0.02321850923484881,0.7888147822036923,0.4246437794461891,0.15799563061148764,0.023619512433437503,8.633084641238295,0.28689514229783203,0.16034342096272008,0.14146783583203001,0.4543233400568529,0.18318923668323053,0.8304596470337089,0.0010613762789567552,0.02029714124847219,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8688425449605771,0.8,0.8,0.7314260067166188
124.0,0.8777895501249097,0.01419158963419943,0.7630398941222678,0.023282367530496072,0.7883607943932629,0.4208342443142047,0.16016632304573084,0.023683923767294206,8.732454832707914,0.30963708079869084,0.16971795638183462,0.16189684703512278,0.44051495213639136,0.20804428594401247,0.816250454424475,0.0013261302413839953,0.024900078111627887,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8690196082606938,0.8,0.8,0.7321558830065625
124.25,0.8760769014364821,0.014207238324893129,0.7623525096621506,0.023346062234517365,0.7879081735278409,0.4170097728655468,0.16236185802784145,0.023747850167172384,8.831825024177535,0.33431528617949596,0.17693997378970266,0.18549272836310335,0.42351927279731266,0.23674280047250018,0.798132223604254,0.001694349454085543,0.031032705356681876,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8691922032411944,0.8,0.8,0.733103744695488
124.5,0.8743723354775185,0.014222777923455845,0.761669529092686,0.023409559190585193,0.7874569500520137,0.413170811821045,0.16458223555781948,0.023811212853976898,8.931195215647152,0.3613313262156637,0.18157561530556016,0.2127159263752148,0.4028759184697963,0.26982343008476106,0.7755667086522239,0.0022245728013517868,0.039342730879437265,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8693584974970282,0.8,0.8,0.7342996181147631
124.75,0.872675829315781,0.014238193896661448,0.7609910209404437,0.02347282038742745,0.7870071582767618,0.40931782349432516,0.1668274556356649,0.02387391964764027,9.030565407116772,0.39106741438288284,0.18318996909993893,0.24405953441739905,0.3780918586030325,0.3079020490188248,0.7479384367378169,0.0030144186387612445,0.05069730607176075,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8695155231261007,0.8,0.8,0.7357778397205729
125.0,0.8709873621615999,0.014253469744753678,0.7603170650743423,0.023535806473553376,0.7865588338646988,0.4054512855711964,0.1690975182613777,0.023935867171439647,9.12993559858639,0.4238579043616321,0.18136048977802366,0.2800051593287159,0.3486855489594016,0.3516523317966852,0.7145741322740389,0.004231616302864904,0.06618614332730027,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8696583372826197,0.8,0.8,0.7375759731104394
125.25,0.8693069145510178,0.01426858781747351,0.7596477490775472,0.023598481071163756,0.7861120095161244,0.40157169087665173,0.17139242343495797,0.023996944479200612,9.22930579005601,0.45993528849377635,0.17570276984840694,0.3209470137103258,0.31426283934608973,0.40177353937495425,0.674774930782045,0.006175858595831676,0.0870760066007501,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8697784512486766,0.8,0.8,0.7397330129830425
125.5,0.8676344667502781,0.014283530908749639,0.7589831618304254,0.023660818465136305,0.7856667072800044,0.3976795471294236,0.17371217115640558,0.024057039471451706,9.32867598152563,0.49933179673440875,0.1659139968505882,0.36705712410016156,0.27465176544101266,0.45893449508682754,0.6278724029643109,0.00940322908493544,0.11471489351095938,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8698607729522378,0.8,0.8,0.742286261490296
125.75,0.8659699958107419,0.014298285200960792,0.7583233820398044,0.02372281755448454,0.7852229246024777,0.3937753766841003,0.1760567614257206,0.024116050365278214,9.428046172995248,0.5417003905375982,0.15184397695540314,0.4180412892187764,0.2301465905475607,0.5236749926898772,0.5733271466718806,0.014958092672518082,0.15039531517998334,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8698775980302484,0.8,0.8,0.7452658310282694
126.0,0.8643134701867894,0.01431284564621825,0.7576684577992329,0.023784527354373048,0.7847806088248052,0.3898597162608132,0.17842619424290312,0.024173906133181274,9.527416364464871,0.5859975661948631,0.13361550386298765,0.47269578699250325,0.18195109857203132,0.5962323381834559,0.5109022451019108,0.02469861971230759,0.19517473281731063,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8697776568928327,0.8,0.8,0.7486849724540864
126.25,0.8626648399854909,0.014327225715884481,0.7570183707710185,0.023846092213276524,0.7843396119661763,0.3859331166625116,0.18082046960795306,0.02423060232016398,9.626786555934496,0.6299812957559224,0.1118372202507034,0.5281484504258991,0.13293751815177451,0.6762433926237887,0.4409612239974383,0.041486011082318634,0.2496208013265782,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8694700216530897,0.8,0.8,0.7525234607461293
126.5,0.8610240204920964,0.014341473874275243,0.7563729769145138,0.023907817900210286,0.7838996246364438,0.38199614247989344,0.1832395875208704,0.024286260314575824,9.72615674740412,0.6696113919675266,0.08794015336017694,0.5789323171475202,0.08857287311000718,0.7622713653531055,0.3649412584330131,0.06886335759276016,0.31343732827260057,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8688094653490631,0.8,0.8,0.7567012063480766
126.75,0.8593908719340498,0.014355693813840486,0.7557319197313543,0.023970193200479644,0.7834601544403397,0.3780493717840383,0.18568354798165518,0.024341214102009397,9.825526938873745,0.6987862743763033,0.06444805457838887,0.6176395525008537,0.05626505936546728,0.8511667649044351,0.2859922219245776,0.11025183226288901,0.3849823007798759,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8675968573551595,0.8,0.8,0.7610426118804791
127.0,0.857765203330923,0.014370040604431316,0.7550945322050971,0.024033647938806267,0.7830207679543142,0.37409339580682416,0.18815235099030728,0.024396108324803396,9.92489713034337,0.7103842126320979,0.044420340716077415,0.6406698939686661,0.03961440050866012,0.9374781854948878,0.2095658999507723,0.16815374746702808,0.46086869706325706,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8656061069495641,0.8,0.8,0.7652436913921653
127.25,0.8561468413410858,0.014384651845832173,0.7544597919792342,0.024098133480366126,0.7825815102254646,0.3701288186092229,0.19064599654682676,0.0244519431031735,10.024267321812992,0.6989760148037396,0.029720661342886045,0.6525133950675385,0.034130903907880115,1.013536263724185,0.14333203326889601,0.24364915805467904,0.5360584621413436,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8626387675481602,0.8,0.8,0.7688766999966735
127.5,0.8545357018118822,0.014399576116792578,0.7538264615575068,0.02416327154164492,0.7821427559606445,0.36615625673760044,0.19316448465121366,0.024509933834051055,10.123637513282617,0.6629496212526336,0.02016578246690373,0.6588902186292789,0.03409446742840428,1.0713256672960305,0.09530632920794178,0.3361427345975415,0.6046283730677722,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8585949023004216,0.8,0.8,0.7714944374022935
127.75,0.8529317714924013,0.014414791261466494,0.7531935878461237,0.024228787435229444,0.7817047762816381,0.3621763388681445,0.19570781530346795,0.02457101164801983,10.22300770475224,0.6046889198831248,0.014462189792731655,0.6621739780853939,0.03713153814859008,1.1071131161296734,0.06922244057135175,0.4433387593396099,0.6608236094123926,794.9615317569921,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8535351541250866,0.8,0.8,0.7728882565687338
128.0,0.9006298847583114,0.014444913860795567,0.7988347504081135,0.02358691150782015,0.8294712715444803,0.3581896960117137,0.19827907141075107,0.02392150356959718,10.37062868960827,0.2798261743898485,0.006319560574863101,0.324553127868137,0.0395447442535316,0.5612417092840496,0.05128708954358562,0.5593731134594176,0.6674502478152534,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8468282914071528,0.8,0.8,0.773052995148837
128.25,0.896927133772775,0.014197076000278462,0.7980937163323187,0.022736477684657853,0.8293958766652639,0.3541967677825589,0.200895950067324,0.02303844400666764,10.56440056297404,0.2500072178494484,0.007082701239604353,0.3030317306098273,0.0686723330208853,0.5434706215843074,0.08240099888303061,0.6687935671881254,0.6334524798984764,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8401534779123314,0.8,0.8,0.7704639916522724
128.5,0.8932175914554358,0.013983840116276023,0.7964635490049446,0.022757326652228762,0.8284526341010562,0.35019781884100704,0.20356127169223767,0.023056547099029934,10.758172436339766,0.21741405279434284,0.008168740028267521,0.28421065641302407,0.09507137744556032,0.5266421367563294,0.11247347718936636,0.7675112493686945,0.5920179259163267,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.833237460062907,0.8,0.8,0.7671846207106026
128.75,0.8894522438812829,0.013854024357424175,0.794732815753118,0.022882543303204956,0.8274084462138991,0.34619313461245543,0.20627503628549318,0.023187156419673557,10.951944309705523,0.18606535063860424,0.00907204301849284,0.26449085881669854,0.12234102869811452,0.5077530280579444,0.14450848320926732,0.8529063073952718,0.5429837008167091,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8264612709259842,0.8,0.8,0.763591993548428
129.0,0.8856542711735785,0.013784254202278278,0.7929967689919887,0.02302283717072639,0.8263525907726555,0.34218302924219685,0.20903724384709044,0.023334931113514198,11.145716183071295,0.15842687308883804,0.009698551413182351,0.2427228903551286,0.15163083856529114,0.48577754847466226,0.17953249053987946,0.921473744531178,0.4869846733249584,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8200820960148361,0.8,0.8,0.7596597204115655
129.25,0.8818444936759815,0.013753516277486838,0.79126726000956,0.023167365962977946,0.8252958974182574,0.3381678452237209,0.2118478943770291,0.023487932107674546,11.339488056437068,0.1357246065854862,0.01011930205917013,0.21887057417154362,0.18297708783782096,0.4606670058080967,0.21759491258056501,0.967428681328463,0.425127108036423,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8142405061598742,0.8,0.8,0.755393082878143
129.5,0.8780367336885525,0.013747796612151496,0.7895462566653972,0.023314290608919385,0.8242401926177996,0.33414795300393874,0.2147069878753092,0.023644104407923784,11.533259929802842,0.11833511317478437,0.010470796214914892,0.19352585198225963,0.2157879383477212,0.43291745802046044,0.2582004072282663,0.9845516866460368,0.3587529171907505,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8089920041420096,0.8,0.8,0.7508476636360144
129.75,0.8742397884878298,0.013758107608185782,0.7878344155903184,0.023462968054689164,0.8231861068679637,0.33012375056484966,0.217614524341931,0.02380270489417108,11.72703180316863,0.10579351875386533,0.010879136654065735,0.16762076616601662,0.24913145088038927,0.4032865516524294,0.3005920384992078,0.9837514448930557,0.28927419497721507,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.8042996594530541,0.8,0.8,0.746106261993651
130.0,0.870459209468297,0.01377870888935037,0.7861321366903752,0.023612992974076926,0.8221340329843702,0.3260956629812428,0.22057050377689416,0.02396324781170449,11.920803676534415,0.0969562542282955,0.011397451049466852,0.14216437242322028,0.28199867251678584,0.3725283041824095,0.34401649420889985,0.976012499736269,0.21803275083761212,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.800044977366936,0.8,0.8,0.7412510545948308
130.25,0.8666984838535862,0.01380592558061699,0.7844396977266033,0.023764056985621396,0.821084266884309,0.3220641419541149,0.22357492618019836,0.024125370186695208,12.114575549900172,0.09082368431478023,0.012046053992986043,0.11811548673595636,0.3134308896748413,0.3412734110161752,0.387843779021484,0.9606722946681232,0.14643841267198948,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.7961215223039319,0.8,0.8,0.7363507272370824
130.5,0.8629597885981336,0.01383739439714687,0.7827572888646084,0.023915914641720656,0.8200370415974569,0.3180296653195034,0.22662779155184393,0.024288797271901686,12.30834742326593,0.08676397457217239,0.012847965556889423,0.0963719814623443,0.34253033201651845,0.3100528928104722,0.4315435671648271,0.9343219899994402,0.07683482386191194,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.7924630643363277,0.8,0.8,0.731463071696488
130.75,0.8592444675439078,0.013871586478264723,0.7810850457225975,0.024068364775210682,0.8189925459191262,0.3139927365324286,0.2297290998918311,0.02445330949396455,12.502119296631692,0.08441452639420936,0.013838390932768542,0.07773450752374585,0.3684964502620122,0.2793459462864336,0.47463735165550724,0.8949716728320367,0.017973688585875263,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.7890339123264514,0.8,0.8,0.7266402075889825
131.0,0.8555533329954175,0.013907505803215819,0.7794230742951452,0.02422124933583836,0.8179509255736219,0.3099538841258393,0.23287885120016047,0.02461871752499838,12.695891169997482,0.08351500335084354,0.015054242923085657,0.06278585814698935,0.3907465524489309,0.24960882245176869,0.5166695661147509,0.8470479305061646,0.0027051740169268274,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.7858096582931918,0.8,0.8,0.7219317382304242
131.25,0.8518868538586373,0.013944501043073775,0.7777714616334623,0.024374470122058532,0.8169122664822747,0.30591366114437507,0.23607704547683095,0.024784851597719714,12.889663043363282,0.08372513081271606,0.016501164008215476,0.05170706394737106,0.4090997088506893,0.22126494055687418,0.557217470850152,0.7982688561407766,0.002610996576243766,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.7827538279216197,0.8,0.8,0.7173836874010677
131.5,0.848245270657515,0.013982150535127174,0.7761302759185359,0.024528007302587064,0.815876576241717,0.3018726445528612,0.23932368272184165,0.024951561427732725,13.083434916728995,0.0847512206393171,0.01817094045879841,0.044186076299942645,0.42386806860661924,0.19468850368029136,0.5959075373077835,0.7495355755636021,0.0026466313259076186,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.7798334996778438,0.8,0.8,0.7130367215010949
131.75,0.8446286668285157,0.014020190979292585,0.7744995698919646,0.024681914394320503,0.814843789145795,0.29783143461952155,0.24261876293519435,0.025118712778156187,13.277206790094747,0.08641169654267611,0.02006590993353392,0.039551496599286626,0.43572313046358885,0.17021770348384202,0.6324022433543505,0.7008613169110588,0.002708834768036736,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.7770290636288661,0.8,0.8,0.7089275854868408
132.0,0.8410370171991024,0.01405846895066273,0.7728793855370998,0.024836287515434513,0.8138137969323013,0.2937906542739514,0.24596228611688883,0.025286182773979392,13.470978663460514,0.08859740361737474,0.022201291058729793,0.037029263464067985,0.445439055572824,0.1481610214784803,0.6663937720483265,0.6522565940218578,0.0027933703769096787,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.774330167320336,0.8,0.8,0.7050897908085038
132.25,0.8374702247046607,0.014096904173665865,0.7712697544330582,0.02499122905292848,0.8127864851152631,0.2897509484399003,0.24935425226692454,0.025453859543578376,13.664750536826274,0.09124681328863836,0.024603153426094284,0.035950584131060045,0.4536847360972651,0.12878695548322117,0.6976142852177634,0.6037330981627914,0.002898287941644559,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.7717328049216469,0.8,0.8,0.7015525009206952
132.5,0.833928148716548,0.014135461185165189,0.7696706929429503,0.025146824252571004,0.8117617563948295,0.2857129833431686,0.25279466138530166,0.025621647026048713,13.858522410192032,0.09433298846096581,0.027305588481695047,0.03583326142456973,0.46094246824351737,0.11229936744317429,0.7258605756787201,0.5553043064722447,0.003023196105998777,1550.1749869261346,1.0,1.0,0.01,0.01,0.01,1.5,1.0,0.4,1.0,0.2,0.005,1.0,0.2,2.0,0.0,0.0,0.0,1.0,0.3,0.3,0.01,1.0,0.15,0.01,0.01,0.01,0.01,0.05,0.05,0.05,0.05,0.05,0.002,0.2,0.01,0.04,0.02,0.08,0.5,1.95,7e-05,0.001,0.0005,0.0,0.769237595783805,0.8,0.8,0.6983378519290943
